tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	bpr_cluster	newcluster
189153	404.0	40.0	4009.0	34.0	1.0	Mate in 1	https://lichess.org/analysis/2b2rk1/4qppp/p1p1p3/8/4QP2/3B4/PrP3PP/R4R1K_b_-_-	Mate in 1	9	4	2
799	409.0	41.0	21004.0	32.0	1.0	Hanging Piece	https://lichess.org/analysis/3q1b1k/1b5p/2p3p1/1pP1Q3/4Nr2/4R2P/5PP1/5BK1_b_-_-_1_1	Hanging Piece	8	12	2
54876	408.0	41.27	30098.0	17.0	1.0	Hanging Piece	https://lichess.org/analysis/1k6/1p1R1K2/p1r1P3/P7/4p2p/P7/8/8_b_-_-	Hanging Piece	8	20	2
57537	400.0	114.2	4312.0	51.0	1.0	Mate in 1	https://lichess.org/analysis/2r1k2r/1q1b1ppp/4p2n/p3P1B1/2PP4/Q7/P4PPP/2R2RK1_b_k_-	Mate in 1	9	4	2
59921	641.0	41.85	28111.0	47.0	1.0	Hanging Piece	https://lichess.org/analysis/rnbqk2r/ppp1bpp1/5n1p/3pp3/2B5/1P2PN2/PBPP1PPP/RN1Q1RK1_w_kq_-	Hanging Piece	17	20	1
32853	1719.0	45.07	45681.0	72.0	3.0	Attacking Castled King,Decoy / Deflection,Fork / Double Attack,Queen Sacrifice	https://lichess.org/analysis/1rq2rk1/4pp1p/p5p1/3p1n2/2pn4/1P4PP/PN1QPPB1/R2R2K1_w_-_-	Queen Sacrifice	4	9	19
35231	2329.0	44.21	15519.0	90.0	4.0	Decoy / Deflection,Defense,Fork / Double Attack,Remove the Defender,Zwischenzug	https://lichess.org/analysis/rnb2rk1/1pq2ppp/p2b4/8/3PP1n1/2NQ1N2/PP4PP/R1B1KB1R_b_KQ_e3	Zwischenzug	4	1	18
184917	424.0	40.5	14312.0	39.0	2.0	Mate in 2	https://lichess.org/analysis/4rrk1/1p3pp1/2q2b1p/p3p3/P1P1N1QP/2Nn2R1/5PP1/5RK1_b_-_-	Mate in 2	9	11	2
71093	410.0	40.15	13307.0	26.0	2.0	Fork / Double Attack	https://lichess.org/analysis/r1bqkb1r/p1pp1ppp/2p2n2/4p3/3PP3/5N2/PPP2PPP/RNBQK2R_b_KQkq_d3	Fork / Double Attack	8	5	2
132994	1042.0	44.12	54545.0	26.0	1.0	Discovered Attack,Mate in 1	https://lichess.org/analysis/3r3r/1p2R1kp/pq1p2p1/2nB2P1/5B2/8/PPP4P/5R1K_b_-_-	Discovered Attack	14	17	6
38260	1279.0	45.76	64069.0	64.0	3.0	Pin,Remove the Defender,X-Ray Attack,Zwischenzug	https://lichess.org/analysis/r3k2r/p4ppp/2nBp3/q1PpPb2/3P4/1Q3N2/P3BPPP/5RK1_b_kq_-	X-Ray Attack	5	8	11
182265	400.0	40.0	5725.0	29.0	2.0	Mate in 2	https://lichess.org/analysis/5r1k/R1pq3p/8/3p4/P2Ppn2/2P3Q1/2P3PP/4N1K1_w_-_-	Mate in 2	8	5	2
194166	682.0	41.77	35738.0	50.0	2.0	Back Rank	https://lichess.org/analysis/4r2k/6p1/5p2/1p1p3p/p2P4/P1Q2PqP/1P4P1/3R1bK1_w_-_-	Back Rank	16	20	1
35362	2393.0	44.1	14577.0	135.0	3.0	Fork / Double Attack,Mating Net,Vulnerable King	https://lichess.org/analysis/8/3n2kp/3P2p1/1p2p1N1/1q1r4/1P3Q1P/5RP1/6K1_b_-_-	Vulnerable King	4	1	18
152655	856.0	43.04	48349.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/r2q2nr/p1pk1Qp1/1pnp1p1p/2b1p3/N1B1P3/3P3P/PPP2PP1/R1B1K2R_b_KQ_-	Mate in 1	14	19	5
90604	411.0	40.17	4786.0	17.0	1.0	Mate in 1	https://lichess.org/analysis/4r1k1/ppp3pp/1b1p4/nQ1P2r1/7q/P3BPNP/1PP2P1K/R4R2_b_-_-	Mate in 1	9	4	2
167892	1033.0	44.65	59809.0	42.0	2.0	Basic Checkmates,Mate in 2	https://lichess.org/analysis/r7/pp3k1p/4bqp1/8/1Q6/8/PPr2PPP/RN2K2R_w_KQ_-	Basic Checkmates	14	6	6
102113	400.0	40.0	4177.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/7R/7p/6p1/7k/1p3KNP/1n6/4B3/6r1_b_-_-	Mate in 1	9	4	2
54056	431.0	40.2	5267.0	25.0	1.0	Mate in 1	https://lichess.org/analysis/2kr3r/1ppq1ppp/B4n2/n7/3P4/P3PQ1P/1B3PP1/1R2K2R_b_K_-	Mate in 1	9	5	2
57539	1519.0	45.16	59700.0	12.0	1.0	Discovered Attack,Fork / Double Attack,En passant	https://lichess.org/analysis/r1bq1rk1/ppppn1pp/5p2/4P3/2Bp4/8/PPPP2PP/RNBQR1K1_b_-_-	En passant	5	9	10
47812	1059.0	44.7	62312.0	43.0	1.0	Pin	https://lichess.org/analysis/2b2r2/2b2r1k/p1n2q2/1pPp3p/1P1Pp1pN/4P1P1/RQ3P1K/2R1B1N1_w_-_-	Pin	14	6	15
108603	635.0	42.08	38743.0	42.0	1.0	Discovered Attack	https://lichess.org/analysis/r1bqk2r/pp1pbppp/5n2/2p3B1/2BpP3/2NP4/PPP2PPP/R2QK2R_w_KQkq_-	Discovered Attack	16	20	1
166976	400.0	40.0	4092.0	16.0	3.0	Mate in 3+	https://lichess.org/analysis/6k1/5ppp/pr6/3P1R2/3b4/8/P2B2PP/7K_w_-_-	Mate in 3+	9	4	2
139143	400.0	40.0	4301.0	18.0	2.0	Mate in 2	https://lichess.org/analysis/7n/Q1R2p1k/p2p3p/1p1Pb3/4Pp2/P4P1r/BP4r1/3Kq3_w_-_-	Mate in 2	9	4	2
47605	924.0	44.16	60093.0	35.0	2.0	Mate in 2,Queen Sacrifice,Remove the Defender,Smothered Mate	https://lichess.org/analysis/r3k2r/pp3q2/2pp2p1/3Np3/2QnP2p/8/PPP2PPP/R4RKN_w_kq_-	Smothered Mate	14	6	6
181037	1228.0	45.9	66531.0	65.0	3.0	Mate in 3+,Vulnerable King	https://lichess.org/analysis/8/1R6/4pkpp/3pr3/r4PQ1/8/q5P1/5RK1_b_-_f3	Vulnerable King	2	6	13
121725	403.0	40.57	4948.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/8/7p/4p1p1/4pk2/4N3/b3KPPP/8/8_b_-_-	Mate in 1	9	4	2
87835	412.0	40.43	5077.0	21.0	1.0	Mate in 1	https://lichess.org/analysis/3r4/1b1R4/pkqpQ3/1pp3B1/8/PPP4P/6P1/3R1rK1_w_-_-	Mate in 1	9	11	2
35623	952.0	43.12	54581.0	68.0	2.0	Decoy / Deflection,Remove the Defender	https://lichess.org/analysis/r4k2/p2R1pp1/1pp2bbp/8/5P2/1BP5/PP4PP/4R1K1_b_-_f3	Remove the Defender	12	19	6
44832	2028.0	44.82	29503.0	135.0	3.0	Attacking Castled King,Back Rank,Decoy / Deflection,Fork / Double Attack,Mate in 3+,Mating Net,Remove the Defender,Trapped Piece	https://lichess.org/analysis/r5k1/4pp2/6pp/p7/2PBqn2/2R4P/PP1RrP1K/5Q2_w_-_-	Attacking Castled King	4	1	20
90201	403.0	40.19	5312.0	54.0	1.0	Mate in 1	https://lichess.org/analysis/4r2r/p7/2R5/1p3p1k/6p1/1P3PP1/P1P3K1/7R_b_-_-	Mate in 1	8	11	2
54245	400.0	40.87	15566.0	34.0	1.0	Pin	https://lichess.org/analysis/r1b1kbnr/pppp1ppp/2n2q2/8/4P3/2Q5/PPP2PPP/RNB1KBNR_w_KQkq_-	Pin	9	10	2
51633	400.0	120.35799999999999	4309.0	24.0	2.0	Mate in 2	https://lichess.org/analysis/2r1qrk1/Q5R1/2p1p2p/3p3p/3Pn3/P1P1P1P1/2P2P1P/4K2R_b_K_-	Mate in 2	9	4	2
179595	1374.0	45.72	65082.0	26.0	1.0	Attacking Castled King,Basic Checkmates,Discovered Attack,Fork / Double Attack,Hanging Piece,Mate in 2,Mating Net,Double Check	https://lichess.org/analysis/r2q1rk1/3nbRpp/8/p2Qp3/P7/1Bp1B3/1P4PP/R5K1_b_-_-	Double Check	2	8	14
59760	414.0	40.15	5644.0	39.0	1.0	Mate in 1	https://lichess.org/analysis/7k/1p3q1p/2r5/3p3Q/1P1PpP2/p1n1P3/2P3rR/K7_w_-_-	Mate in 1	9	10	2
27418	688.0	42.21	40314.0	39.0	1.0	Hanging Piece	https://lichess.org/analysis/r4rk1/ppp2pbp/3ppqpB/7n/3nP3/2N4N/PPP2P2/R2QKB1R_w_KQ_-	Hanging Piece	17	19	3
177234	2429.0	43.39	12795.0	124.0	2.0	Mating Net,Simplification,Vulnerable King,Clearance Sacrifice	https://lichess.org/analysis/4k1r1/q4p2/bb2pBp1/1p1pPn1p/p2P3P/P4NP1/B1R2P2/2Q3K1_b_-_-	Clearance Sacrifice	4	1	18
130131	403.0	40.0	4125.0	28.0	2.0	Mate in 2	https://lichess.org/analysis/2R5/5ppk/7p/p2P4/4P3/2P1n1B1/r6P/6K1_w_-_-	Mate in 2	9	4	2
144346	429.0	40.48	12985.0	42.0	1.0	Mate in 3+	https://lichess.org/analysis/7r/4nkp1/8/7p/4PN2/1Q1P4/4KPPP/2q5_b_-_-	Mate in 3+	10	15	2
171090	958.0	44.32	59344.0	41.0	2.0	Mate in 3+,Remove the Defender	https://lichess.org/analysis/r1bq1rk1/ppp2p1p/2np3Q/8/2BP4/b1P2N2/P1P3PP/4RRK1_b_-_-	Remove the Defender	14	17	6
42455	2994.0	41.74	2025.0	63.0	3.0	Mate in 3+	https://lichess.org/analysis/3r4/p5k1/p2P1p1p/2B2Pp1/q5P1/4Q3/b7/4R1K1_b_-_-_0_1	Mate in 3+	4	4	18
34435	640.0	44.49	41322.0	63.0	3.0	Exchange Sacrifice,Pawn Promotion,Vulnerable King	https://lichess.org/analysis/4k2r/4b1p1/1P1p2n1/2pBpq2/Q7/1K2B1PP/1P6/8_b_k_-	Exchange Sacrifice	1	7	3
108913	400.0	40.0	4259.0	15.0	1.0	Mate in 1	https://lichess.org/analysis/5r1k/p1n1Q1pp/1pN5/3B4/3P4/2q5/P2b1BPP/5RK1_b_-_-	Mate in 1	9	4	2
160276	1105.0	45.36	63612.0	45.0	3.0	Back Rank,Decoy / Deflection,Mate in 3+	https://lichess.org/analysis/1k1rr3/ppp3pp/2p2p2/8/4q3/P1Q5/1PP2PPP/R4K1R_w_-_-	Back Rank	14	6	15
45381	1079.0	45.44	57690.0	49.0	1.0	Mate in 3+,Mating Net	https://lichess.org/analysis/5rk1/B1p3bp/1p4p1/4p3/2P1P2q/5r1P/PPQ2PK1/R6R_w_-_-	Mating Net	14	6	6
79458	417.0	40.0	16323.0	19.0	1.0	Mate in 1	https://lichess.org/analysis/r5k1/1b3ppp/p1q1p3/1p3n2/1P1RPP2/P2B2PP/1B1Q3K/8_w_-_-	Mate in 1	9	12	2
129011	598.0	42.69	27063.0	99.0	2.0	Pin	https://lichess.org/analysis/r7/p5pp/2kbr3/1p5B/1P6/P4K2/1B3P1P/3R4_w_-_-	Pin	8	12	3
39353	410.0	40.9	10164.0	43.0	1.0	Hanging Piece	https://lichess.org/analysis/3R4/p1r2ppk/2PQ3p/1p5q/1P3p2/8/PKP2P2/8_b_-_-	Hanging Piece	9	10	2
180311	411.0	40.15	8536.0	35.0	1.0	Mate in 1	https://lichess.org/analysis/r1b1k2r/pp4pp/1qn1p3/3p4/1P2n3/2P2N2/P5PP/RNBQKB1R_w_kq_-	Mate in 1	9	5	2
192642	400.0	40.0	6764.0	31.0	1.0	Mate in 1	https://lichess.org/analysis/r1bq2k1/ppp3pp/2n1p3/3pP3/3P3b/2PB4/PP1BKrPP/RN1Q3R_w_-_-	Mate in 1	8	11	2
38729	435.0	40.15	21514.0	38.0	3.0	Mate in 3+	https://lichess.org/analysis/r2rk3/pp3p1p/4ppb1/8/1BPR2P1/1Q3P1N/1P2BK1P/q6R_b_-_-	Mate in 3+	9	13	2
96786	1760.0	45.04	47654.0	28.0	2.0	Attacking Castled King,Basic Checkmates,Interference,Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/r4rk1/ppp2p1p/8/6Q1/3Pp3/PPP3BP/4q1PK/R7_b_-_-	Interference	5	9	19
48797	409.0	40.17	4534.0	65.0	2.0	Mate in 2	https://lichess.org/analysis/6r1/p1k5/2p5/1pKpNp1p/1P1P1P1P/r3P1P1/2P3R1/8_w_-_-	Mate in 2	9	5	2
43002	1107.0	45.03	63840.0	16.0	1.0	Hanging Piece,Pin	https://lichess.org/analysis/5r2/4k3/p3r3/5R1p/4N1pP/P4P2/2P3P1/5K2_w_-_-	Pin	14	6	15
166098	817.0	43.6	59921.0	35.0	3.0	Back Rank,Mate in 3+,Queen Sacrifice	https://lichess.org/analysis/2R2rk1/pp3p1p/6p1/3p4/4r3/3Q4/Pq3PPP/2R2K2_w_-_-	Queen Sacrifice	2	6	5
192231	400.0	40.0	6043.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/4Qnk1/p4pp1/8/6q1/3Pr2p/P1P2b1P/1B3PP1/R3R1K1_w_-_-	Mate in 1	9	4	2
353443	1137.0	45.75	59758.0	60.0	3.0	Fork / Double Attack,Mate in 3+,Mating Net	https://lichess.org/analysis/r6r/2qbk3/4p1Q1/p2n2N1/1n1P4/8/5PPP/RRB3K1_w_-_-	Mating Net	13	6	15
161945	1362.0	45.7	51391.0	35.0	2.0	Defense,Discovered Attack,Hanging Piece,Remove the Defender	https://lichess.org/analysis/2kr1bnr/pp3p2/3p2pp/q1pP4/1nP3P1/1P1b1N1P/P2BNPB1/R2Q1RK1_b_-_-	Defense	5	9	13
27109	1078.0	44.18	64269.0	25.0	2.0	Hanging Piece,Simplification	https://lichess.org/analysis/rnb1k1nr/pppp1ppp/8/2b1p3/3qP3/3P1P1N/PPPQ2PP/RNB1KB1R_w_KQkq_-	Simplification	14	6	6
27344	1943.0	44.99	28782.0	48.0	3.0	Endgame Tactics,Interference,Pawn Promotion	https://lichess.org/analysis/R5bk/6pp/8/P7/3n4/1p3P2/6PP/6K1_w_-_-	Interference	4	1	20
187310	1172.0	45.84	62596.0	53.0	3.0	Desperado,Hanging Piece,Simplification,Zwischenzug	https://lichess.org/analysis/2r2rk1/4ppn1/p2p1bp1/3B4/PQ2P1P1/4BP2/1PqR4/R5K1_b_-_-	Desperado	14	6	13
28310	2209.0	44.94	16367.0	73.0	3.0	Remove the Defender,Simplification,Vulnerable King	https://lichess.org/analysis/7k/b1p4p/p2pq2p/P3p3/1P3n2/2P1RP2/3R1P2/5Q1K_w_-_-	Simplification	4	1	20
27733	1912.0	44.76	31036.0	48.0	2.0	Decoy / Deflection,Defense,Discovered Attack,Fork / Double Attack,Zwischenzug	https://lichess.org/analysis/r3k2r/pppq1ppp/2nbb3/6N1/3Pp3/2P3PP/P1P2PBK/R1BQ1R2_b_kq_-	Zwischenzug	4	1	20
31139	742.0	44.04	42075.0	37.0	1.0	Mate in 2	https://lichess.org/analysis/1r1qrbk1/5ppn/p2p4/n1p1pNP1/P3P3/1pPP1Q2/1P3PK1/R1BB3R_b_-_-	Mate in 2	15	19	3
40260	2637.0	44.13	5449.0	109.0	11.0	Endgame Tactics,Skewer	https://lichess.org/analysis/8/1p6/P6p/6p1/3K2P1/3P1k1P/8/8_b_-_-	Skewer	4	4	18
140333	605.0	41.94	41148.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/8/8/4N3/1p6/8/3Bkp2/PPP4r/4Kb2_w_-_-	Mate in 1	16	20	2
30442	1330.0	45.96	63417.0	77.0	2.0	Defense	https://lichess.org/analysis/2k5/1p2b1p1/4p2p/p2bPp1P/3p1PP1/Pq1B3Q/1P6/1KB3R1_b_-_-	Defense	2	6	11
34680	808.0	43.87	56838.0	40.0	2.0	Discovered Attack	https://lichess.org/analysis/q6k/3n1r2/b2P1Np1/p3p3/Ppp1P3/5R1P/2B2QP1/7K_b_-_-	Discovered Attack	14	7	7
67930	1016.0	44.5	63147.0	40.0	3.0	Back Rank,Mate in 3+,Pin	https://lichess.org/analysis/2r3k1/1p3p2/p5p1/3Q1bq1/1P1N3p/P4P2/5rPP/5RK1_w_-_-	Back Rank	14	6	6
140383	408.0	41.87	23460.0	23.0	1.0	Hanging Piece	https://lichess.org/analysis/r1b5/p1pp4/np6/3Q1p2/2PP1P2/4Pk2/PP1K1nqP/R1B5_b_-_-	Hanging Piece	17	19	2
38372	2323.0	44.75	16371.0	59.0	3.0	Decoy / Deflection,Remove the Defender,Trapped Piece	https://lichess.org/analysis/r3k2r/pp3ppp/1qn1p3/3pPn2/5Q2/2P2B2/PP3PPP/RN3RK1_w_kq_-	Trapped Piece	4	4	18
147086	415.0	40.0	9570.0	72.0	2.0	Mate in 2	https://lichess.org/analysis/r1q4r/2R2Bpk/5n1p/2Q5/p2p4/P2P3P/5PP1/2R3K1_b_-_-	Mate in 2	8	5	2
146855	1912.0	44.93	33735.0	61.0	3.0	Decoy / Deflection,Mate in 3+,Mating Net,Remove the Defender,Sacrifice,Vulnerable King,Zwischenzug,Clearance Sacrifice	https://lichess.org/analysis/R7/5k2/4npp1/1p1p4/3P1P2/1R1NPK2/3r3r/8_w_-_-	Clearance Sacrifice	4	1	20
187457	400.0	40.52	5215.0	35.0	1.0	Mate in 1	https://lichess.org/analysis/r4rk1/5ppp/p1p1p3/3pP3/Pq6/RPNQnNPK/2P4P/8_w_-_-	Mate in 1	9	5	2
27253	400.0	40.0	6658.0	39.0	1.0	Hanging Piece	https://lichess.org/analysis/8/8/6k1/8/7R/5K1p/6r1/8_b_-_-	Hanging Piece	9	5	2
29049	1862.0	44.99	31235.0	64.0	3.0	Defense,Desperado,Fork / Double Attack,Zwischenzug	https://lichess.org/analysis/r4r2/p1p4k/4p3/1pqpP1pp/3N1nQ1/2PP4/PP3RPP/5RK1_w_-_-	Desperado	4	1	20
87632	698.0	41.88	39525.0	62.0	3.0	Queen Sacrifice	https://lichess.org/analysis/3r1rk1/3bbpp1/p4q1p/P1pRp3/2P1P3/1Q2BN2/5PPP/1R4K1_b_-_-	Queen Sacrifice	16	19	3
141679	899.0	43.75	56325.0	26.0	1.0	Mate in 1	https://lichess.org/analysis/r3kbr1/pbqp1p2/1pn1PBpp/5pN1/8/2P3Q1/PP3PPP/RN3RK1_b_q_-	Mate in 1	14	17	6
244435	400.0	40.0	4221.0	30.0	2.0	Mate in 2	https://lichess.org/analysis/r4rk1/1R4R1/5pp1/p6p/8/6P1/P3KP1P/8_b_-_-	Mate in 2	15	4	2
146253	2139.0	44.81	14252.0	55.0	2.0	Attacking Castled King,Mate in 3+,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/1r3rk1/p5bp/2p3p1/5pNP/n1Pp4/qP1B1P2/P2Q1PN1/1K1R3R_w_-_-	Clearance Sacrifice	4	1	20
186658	400.0	40.0	4021.0	29.0	1.0	Mate in 1	https://lichess.org/analysis/r4rk1/5ppp/p1p1p3/4N3/5P2/1RN1q3/P1Q3PP/7K_w_-_-	Mate in 1	9	4	2
30560	824.0	43.55	52041.0	35.0	2.0	Mate in 2,Queen Sacrifice	https://lichess.org/analysis/rnb1qbkr/ppp1p1pp/1n1pP3/6N1/8/5Q2/PPPP1PPP/RNB1K2R_b_KQ_-	Queen Sacrifice	15	17	5
75091	850.0	43.58	49369.0	50.0	3.0	Mate in 3+	https://lichess.org/analysis/rnb1kb1N/p5pp/2pp1n2/1p2p3/4P3/1B5P/PPPP1P2/RNBQK2q_w_Qq_-	Mate in 3+	14	19	5
32015	1729.0	45.17	45623.0	33.0	2.0	Discovered Attack,Fork / Double Attack,Pin,Zwischenzug	https://lichess.org/analysis/5r2/pp5k/7p/2pprb2/5R2/1P1B4/P1PK1P1P/4R3_b_-_-	Zwischenzug	5	1	19
48105	846.0	44.32	49413.0	44.0	1.0	Hanging Piece,Trapped Piece	https://lichess.org/analysis/r4rk1/pbB1qpp1/1p1pp2p/n6n/1bPPP3/2NB1N1P/PP3PP1/R1Q2RK1_w_-_-	Trapped Piece	6	7	5
140737	1115.0	45.3	58504.0	69.0	3.0	Fork / Double Attack,Remove the Defender	https://lichess.org/analysis/r2q1rk1/1p3ppp/p3bn2/2p1QnN1/4N3/3P4/PPP3PP/2KR1B1R_b_-_-	Remove the Defender	13	6	15
88863	699.0	42.45	46810.0	41.0	2.0	Fork / Double Attack	https://lichess.org/analysis/2kr3r/ppp3pp/1b6/3Pp3/3np3/3P2PN/PP1B1P1P/R4RK1_w_-_-	Fork / Double Attack	16	19	5
180986	748.0	43.56	42508.0	58.0	4.0	Basic Checkmates,Mate in 3+	https://lichess.org/analysis/r5r1/7k/3p1Bbp/4p2q/P2P1p2/2P2Q2/5RP1/R5K1_b_-_-	Basic Checkmates	17	12	1
78314	400.0	40.0	5743.0	25.0	1.0	Mate in 1	https://lichess.org/analysis/r1b2rk1/ppp2ppp/2n4q/3p4/3P2n1/P1NB1P2/1PP1N1P1/R2Q1R1K_w_-_-	Mate in 1	8	5	2
44603	1229.0	45.9	64166.0	68.0	4.0	Defense,Fork / Double Attack,Skewer	https://lichess.org/analysis/r1b1k1nr/3p1ppp/p1pb4/4p3/1q2P3/4QN2/1BPP1PPP/RN2K2R_w_KQkq_-	Skewer	5	8	13
31914	2944.0	41.4	1820.0	49.0	2.0	Fork / Double Attack	https://lichess.org/analysis/4kb1r/2r2p2/pq2p2p/2n1P1pB/1p5B/7Q/PPP3PP/2KR1R2_b_k_-	Fork / Double Attack	4	4	18
55668	796.0	42.2	48629.0	26.0	2.0	Skewer	https://lichess.org/analysis/8/1k4p1/1pp4p/pP2Pb2/PqPP4/3K1Q2/8/8_w_-_-	Skewer	16	19	5
88028	995.0	45.74	60411.0	29.0	2.0	Discovered Attack	https://lichess.org/analysis/1r2r1k1/3bbp1P/1q1p3B/p2pp3/P7/1P3PN1/2P3P1/R2QK2R_b_KQ_-	Discovered Attack	13	7	6
79323	416.0	40.88	24413.0	39.0	2.0	Mate in 2	https://lichess.org/analysis/4kr2/1p4R1/p1pp3Q/4pq1B/1PPbr3/P7/5P1P/2R4K_b_-_-	Mate in 2	9	11	2
85583	421.0	40.87	22168.0	72.0	2.0	Discovered Attack	https://lichess.org/analysis/r3kb1r/1bqp1ppp/p3p3/1p1P4/4B3/5Q2/PPP2PPP/R1B1R1K1_b_kq_-	Discovered Attack	9	12	2
122612	975.0	45.64	64237.0	25.0	1.0	Attacking Castled King,Discovered Attack,Mate in 3+,Vulnerable King,Windmill	https://lichess.org/analysis/r1bk3r/ppbpq3/2n1p1B1/8/2P1N3/4P3/PP3PPP/R1BQ1RK1_w_-_-	Windmill	14	7	13
152574	1925.0	44.98	43510.0	186.0	11.0	Endgame Tactics,Pawn Promotion,Simplification,Zugzwang,Clearance Sacrifice,Opposition	https://lichess.org/analysis/8/6p1/8/K6P/7P/1Pk5/8/8_b_-_-_0_1	Opposition	4	15	20
92066	1254.0	45.98	64976.0	81.0	5.0	Mate in 3+,Mating Net	https://lichess.org/analysis/r3k2r/1p3pp1/p3p2p/4b3/2B5/2q5/P4PQ1/1R1R3K_w_kq_-	Mating Net	2	6	13
76643	773.0	43.44	50376.0	24.0	1.0	Pin	https://lichess.org/analysis/r1b1kbnr/pp1p1ppp/1q2p3/8/4P1n1/2Q4N/PPP2PPP/RNB1KB1R_w_KQkq_-	Pin	14	17	5
180975	411.0	40.0	5049.0	27.0	2.0	Mate in 2	https://lichess.org/analysis/5rk1/2p2p2/3p2pQ/p1pP3p/4P3/P2P1R1P/1rq3P1/R5K1_w_-_-	Mate in 2	8	4	2
39256	2779.0	43.18	3257.0	42.0	2.0	Defense,Fork / Double Attack	https://lichess.org/analysis/1k2r3/ppq2pp1/1n2p2p/B2nN2P/3b1P2/6P1/PPPNQ3/1K2R3_b_-_-	Defense	4	1	18
33119	2428.0	44.13	11105.0	95.0	2.0	Defense,Pawn Promotion,Zwischenzug	https://lichess.org/analysis/1r4k1/5p1p/p2PP1p1/8/2B3n1/B1P3P1/7P/7K_b_-_-	Zwischenzug	4	1	18
115638	414.0	40.0	4139.0	11.0	1.0	Mate in 1	https://lichess.org/analysis/6k1/1n3ppp/4p3/4P3/1R2B3/8/5PPP/r1r1NK2_w_-_-	Mate in 1	9	5	2
38488	2451.0	43.81	12899.0	79.0	1.0	Mating Net,Vulnerable King,Zwischenzug	https://lichess.org/analysis/1Q6/8/2qr2p1/kp3p2/8/3P2PP/5P2/4R1K1_b_-_-	Zwischenzug	4	4	18
134104	685.0	42.16	34568.0	30.0	1.0	Mate in 1	https://lichess.org/analysis/2k2b1r/3R1Qp1/1q2p2p/4Pp2/4p3/2P5/PP4PP/5N1K_b_-_-	Mate in 1	16	19	2
111227	428.0	40.73	18295.0	42.0	2.0	Mate in 2	https://lichess.org/analysis/5k2/2p5/1p2p1p1/p2pPnrp/3P4/P1P3PK/1P4PN/5R2_w_-_-	Mate in 2	8	11	2
43674	2283.0	44.57	15261.0	136.0	7.0	Fork / Double Attack,Trapped Piece	https://lichess.org/analysis/3k1q2/R6p/2p1p1pB/8/4N2p/4PP2/4K2P/8_b_-_-	Trapped Piece	4	1	18
160111	1466.0	45.31	62485.0	36.0	1.0	Fork / Double Attack,Pawn Promotion,Sacrifice	https://lichess.org/analysis/r1r5/p1p2k2/1P1p3b/1N1Pp1np/4Pp1q/3Q3P/1PPB1P1K/R4R2_b_-_-	Pawn Promotion	5	9	11
40294	782.0	43.11	47874.0	48.0	2.0	Mate in 3+	https://lichess.org/analysis/r5k1/pp4b1/1qp1p1Qp/4Nr2/8/8/PPP2PPP/2KR3R_b_-_-	Mate in 3+	16	19	5
158109	426.0	40.44	23526.0	30.0	2.0	Mate in 2	https://lichess.org/analysis/3r4/3r1kp1/2Q2p1p/4p2P/4PNP1/1P3P2/1qP1K3/3R4_b_-_-	Mate in 2	8	20	2
60300	1798.0	44.9	38520.0	79.0	4.0	Attacking Castled King,Back Rank,Basic Checkmates,Defense,Mating Net,Pawn Promotion,Vulnerable King	https://lichess.org/analysis/3r1rk1/5p1p/2p1pPp1/p1q1P3/P1bN1Q2/1p2R3/1P4PP/3R3K_b_-_-	Attacking Castled King	4	1	20
63982	761.0	43.45	54268.0	28.0	2.0	Fork / Double Attack,Pin	https://lichess.org/analysis/r4rk1/ppp2ppp/8/3q4/P4nN1/6Q1/5PPP/R3RK2_b_-_-	Pin	14	19	7
42692	607.0	41.66	38255.0	36.0	2.0	Fork / Double Attack	https://lichess.org/analysis/3qr1k1/6pp/1p3p2/p3p3/n3Q3/5N1P/3B1PP1/3R2K1_b_-_-	Fork / Double Attack	16	20	3
40590	1313.0	45.46	64232.0	43.0	2.0	Decoy / Deflection,Overloading,Pin	https://lichess.org/analysis/r2R4/1b5p/2N1pp1k/p5pP/1p4P1/1P3P2/1PP5/1K6_w_-_-	Overloading	2	7	13
190313	849.0	43.56	51537.0	41.0	3.0	Mate in 3+	https://lichess.org/analysis/2kr3r/p1pq1pb1/1p4n1/2pR1p2/2Q4P/P3B2P/1P2PPB1/2K4R_b_-_-	Mate in 3+	14	17	3
181039	1261.0	45.8	60795.0	59.0	4.0	Discovered Attack,Mate in 3+,Remove the Defender,Vulnerable King	https://lichess.org/analysis/1r2r3/bpp5/p1n3pk/3Qpq2/5P1B/P2P2P1/1P2P1K1/4R2R_b_-_-	Discovered Attack	2	8	13
54062	1363.0	45.85	63034.0	31.0	2.0	Attacking f7/f2,Attacking Castled King,Basic Checkmates,Fork / Double Attack,Mate in 2,Vulnerable King	https://lichess.org/analysis/1r3k2/pq1nnppp/1p2p3/2p4P/4N1P1/6B1/PP3Q2/4R1K1_b_-_-	Attacking f7/f2	5	9	13
