tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	full
86001	400	40.0	3956	29	2	Mate in 2	https://lichess.org/analysis/4r1k1/p4pp1/7p/4P1n1/8/3B2P1/5PK1/1R6_b_-_-	Mate in 2	9	33. ... Rxe5 34. Rb8+ Re8 35. Rxe8#
95646	1945	44.97	30319	24	2	Decoy / Deflection,Endgame Tactics,Pawn Promotion,Simplification,Opposition	https://lichess.org/analysis/R7/8/3k4/1rB2p2/3K1P2/8/8/8_b_-_-	Opposition	4	71. ... Rxc5 72. Ra6+ Rc6 73. Rxc6+
186427	438	40.33	19759	46	2	Discovered Attack	https://lichess.org/analysis/1k1r4/p1qbn3/Bp4p1/3n1p1r/P2Pp2p/1NN4P/1P1Q1PP1/2R2RK1_b_-_-	Discovered Attack	18	24. ... Rg8 25. Nxd5 Nxd5 26. Rxc7
129865	813	43.59	52524	25	2	Mate in 2	https://lichess.org/analysis/4r3/pNP2Bkp/6p1/8/1P3p2/P6q/5P1P/2R2K2_w_-_-	Mate in 2	14	32. Kg1 f3 33. Bxe8 Qg2#
87752	400	40.96	18284	72	2	Discovered Attack	https://lichess.org/analysis/2kr1b1r/1ppbqp2/p1np1n2/5P1p/3N4/2NBB3/PPP3PP/R2QR1K1_b_-_-	Discovered Attack	8	14. ... Bh6 15. Bxh6 Qxe1+ 16. Qxe1
90853	1416	45.34	63398	69	3	Attacking f7/f2,Back Rank,Basic Checkmates,Mate in 3+,Mating Net,Pin,Vulnerable King	https://lichess.org/analysis/rq2kbnr/pbN1p1pp/1p3p2/1N1n4/6B1/1P6/P1P2PPP/R1BQ1RK1_b_kq_-	Attacking f7/f2	5	14. ... Nxc7 15. Qd7+ Kf7 16. Nd6+ Kg6 17. Qf5#
100035	400	40.18	4017	12	2	Mate in 2	https://lichess.org/analysis/4r1k1/ppp1B1pp/6p1/6N1/8/8/P1P3PP/3R3K_b_-_-	Mate in 2	9	23. ... Rxe7 24. Rd8+ Re8 25. Rxe8#
158329	412	40.18	6625	33	1	Mate in 1	https://lichess.org/analysis/r5rk/p6p/1p2pQ1P/q1p2p2/3Pb3/P1P5/5PP1/R4RK1_b_-_-	Mate in 1	8	22. ... Rg7 23. Qxg7#
84543	423	40.0	7981	46	2	Fork / Double Attack	https://lichess.org/analysis/4r2k/7p/6p1/5p2/2Q2P2/6PK/P3r2P/8_b_-_-	Fork / Double Attack	8	40. ... Rd2 41. Qc3+ Kg8 42. Qxd2
142936	400	40.18	4376	14	1	Mate in 1	https://lichess.org/analysis/2b4k/3r2pp/5b2/3q4/1Q1BRP2/6P1/P1P4P/R5K1_b_-_-	Mate in 1	9	32. ... Qxe4 33. Qf8#
156665	1200	47.14	64099	26	2	Mate in 3+,Mating Net	https://lichess.org/analysis/r3r1k1/pp3p1p/2p3p1/4b3/4p1b1/PP2P1Pq/1BQN1P2/R3R1K1_w_-_-	Mating Net	2	21. Bxe5 Bf3 22. Nxf3 exf3
57523	2407	44.48	8586	34	3	Back Rank,Decoy / Deflection,Mate in 3+,Remove the Defender,Sacrifice,Vulnerable King	https://lichess.org/analysis/r3kb2/pbqp4/2p2PQ1/2B1P3/1p6/2N3P1/PP4K1/8_b_-_-	Sacrifice	4	27. ... Kd8 28. Be7+ Bxe7 29. Qg8+ Bf8 30. Qxf8#
47431	413	40.0	11236	39	2	Discovered Attack,Fork / Double Attack	https://lichess.org/analysis/r2qk2r/p1p1bp1p/2p4p/3pP3/3QP1bP/1P3N2/P1P2PP1/RN2K2R_b_KQkq_-	Discovered Attack	9	10. ... Qd7 11. e6 fxe6 12. Qxh8+
158841	1687	45.06	37752	101	4	Defense,Hanging Piece,Pin,Simplification	https://lichess.org/analysis/r3bk2/2q3pp/2Nr1p2/2QB4/4P3/5P2/6PP/5R1K_w_-_-	Simplification	4	35. f4 Bxc6 36. e5 Ra5 37. exd6 Rxc5 38. dxc7 Bxd5
39767	2031	44.04	25321	116	2	Decoy / Deflection,Fork / Double Attack,Interference,Overloading,Pin,Sacrifice	https://lichess.org/analysis/r2q1k1r/5p1p/p1Qp1npb/3P4/P4N2/8/1B3PPP/R4RK1_b_-_-	Interference	4	21. ... Kg7 22. Ne6+ fxe6 23. Qb7+
75000	418	40.3	21764	41	2	Mate in 2	https://lichess.org/analysis/r2qr3/pp2NB1k/2bp1Ppp/4p3/7Q/7P/PPP3P1/R4nK1_b_-_-	Mate in 2	8	22. ... Rf8 23. Bxg6+ Kh8 24. Qxh6#
397581	401	40.0	4370	56	2	Mate in 2	https://lichess.org/analysis/r2qr1k1/pppb3p/2n1p1p1/1B1p2N1/3P1Q2/2P5/P1P2PPP/1R2R1K1_b_-_-	Mate in 2	15	19. ... e5 20. Qf7+ Kh8 21. Qxh7#
84180	846	44.06	50517	39	2	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/r1bq2k1/2p2ppp/8/p1Np4/1p5P/1P1P1NQ1/1bP2PP1/4rK1R_w_-_-	Hanging Piece	14	18. Kxe1 Qe7+ 19. Kd1 Qxc5
62050	2541	44.53	6776	166	11	Endgame Tactics,Mate in 3+,Pawn Promotion,Vulnerable King	https://lichess.org/analysis/7k/5ppp/6PP/5PK1/8/4P3/8/8_b_-_-	Pawn Promotion	4	1. ... hxg6 2. fxg6 fxg6 3. Kxg6 Kg8 4. h7+ Kh8 5. Kf7 g5 6. e4 g4 7. e5 g3 8. e6 g2 9. e7 g1=Q 10. e8=Q+ Kxh7 11. Qe4+ Kh6 12. Qh4#
96125	843	44.69	48359	82	5	Mate in 3+,Mating Net	https://lichess.org/analysis/r1bq1r1k/1pp2Bpp/p2p1b2/n3N2Q/4P3/3P4/PPP2PPP/R1B2RK1_b_-_-	Mating Net	16	11. ... dxe5 12. Bg6 h6 13. Bxh6 Rf7 14. Bxg7+ Kxg7 15. Qh7+ Kf8 16. Qxf7#
81148	402	40.15	8651	44	2	Mate in 2	https://lichess.org/analysis/4r1k1/pR1q1ppp/3P4/2pQ4/8/5P1P/P5P1/3n3K_b_-_-	Mate in 2	8	35. ... Qa4 36. Qxf7+ Kh8 37. Qxg7#
42801	1409	45.33	59191	68	3	Discovered Attack,Fork / Double Attack	https://lichess.org/analysis/r2qkb1r/3n1ppp/p3p3/1p1NP3/4Q3/8/PP3PPP/R1B1K1NR_b_KQkq_-	Discovered Attack	5	12. ... Nc5 13. Nc7+ Kd7 14. Qxa8 Qxa8 15. Nxa8
73710	403	40.0	7523	35	1	Mate in 1	https://lichess.org/analysis/8/2R4R/1p3pp1/p2P2k1/7P/b2N1PP1/2P3K1/3q4_b_-_h3	Mate in 1	8	35. ... Kf5 36. g4#
65578	400	40.15	4753	44	1	Mate in 1	https://lichess.org/analysis/rnb1k1nr/ppB4p/5p2/8/2B1P1pq/2N5/PPP3PP/R2Q1K1R_b_kq_-	Mate in 1	9	12. ... Ne7 13. Qd8#
142138	400	40.0	3754	11	1	Mate in 1	https://lichess.org/analysis/1RR5/6pk/7r/1P3K2/r7/8/5P1P/8_b_-_-	Mate in 1	9	38. ... Rxh2 39. Rh8#
94578	1144	45.74	64025	65	3	Interference,Mating Net,Pin	https://lichess.org/analysis/1r3r1k/2q4p/p4PQ1/n2B4/2p2P2/2P5/1P5R/1K6_b_-_-	Interference	2	37. ... Nb7 38. f7 Rxf7 39. Bxf7 Qxf7 40. Qxf7
148107	1051	45.07	60956	45	2	Discovered Attack,Fork / Double Attack	https://lichess.org/analysis/r1b1k2r/pppp1ppp/2n2q2/2b1n3/2P5/1P2PN1P/P4PP1/RNBQKB1R_w_KQkq_-	Discovered Attack	14	8. Bd2 Nxf3+ 9. gxf3 Qxa1
177010	413	40.36	6328	45	1	Mate in 1	https://lichess.org/analysis/r2k3r/p4pp1/Qp5p/2pp3n/7b/8/PPP1Nq1P/R2K1BR1_w_-_-	Mate in 1	9	19. Qb7 Qe1#
897	2363	43.93	12802	43	4	Decoy / Deflection,Mate in 3+,Queen Sacrifice,Remove the Defender	https://lichess.org/analysis/7r/Q4p1p/4R1p1/7k/5P2/2q3PK/2P3P1/8_b_-_-_1_1	Queen Sacrifice	4	1. ... fxe6 2. Qg7 Qxg7 3. g4+ Kh6 4. g5+ Kh5 5. g4#
29471	2360	44.99	15163	49	1	Hanging Piece,Vulnerable King,X-Ray Attack	https://lichess.org/analysis/r4Bk1/pp3ppp/2b4q/8/2N2P2/2P1p1P1/PPQ2nBP/4K2R_w_K_-	X-Ray Attack	4	23. Nxe3 Nxh1
173260	400	40.15	4028	30	1	Mate in 1	https://lichess.org/analysis/r3k1nr/p2b1ppp/1q2p3/n7/1Q1P4/B1P1PN2/5PPP/R3KB1R_b_KQkq_-	Mate in 1	9	13. ... Ne7 14. Qxe7#
150910	1080	45.59	62828	29	1	Hanging Piece	https://lichess.org/analysis/3r1rk1/p1p1qp1p/2pb1np1/4P3/6b1/2N2N2/PPP1QPPP/R1B2RK1_b_-_-	Hanging Piece	14	12. ... Bxe5 13. Qxe5
58747	578	40.58	25996	31	2	Mate in 2	https://lichess.org/analysis/2R5/pp3pk1/8/5r2/3b4/6n1/PP3PP1/5RK1_w_-_-	Mate in 2	17	28. Rd1 Bxf2+ 29. Kh2 Rh5#
42548	1659	45.07	30536	34	1	Hanging Piece	https://lichess.org/analysis/5rk1/pR3ppp/2r2b2/q3p1B1/2n1P1bP/2NQ1NP1/2P2P2/5RK1_w_-_-	Hanging Piece	4	22. Qd7 Bxd7
48339	1143	44.05	58333	72	2	Defense,Hanging Piece,Simplification	https://lichess.org/analysis/2r1r1k1/pQ3ppp/5n2/3p4/3P4/2qnB1P1/P1P1bPBP/1NR2RK1_b_-_-	Simplification	14	22. ... Qc7 23. Qxc7 Rxc7 24. cxd3
43979	3066	40.15	1914	69	5	Mate in 3+,Zugzwang	https://lichess.org/analysis/7k/1p5p/1P2p2B/4N1K1/3p2p1/3P1pP1/4BP2/8_b_-_-	Zugzwang	4	1. ... fxe2 2. Nf3 gxf3 3. Kf6 e1=Q 4. Kf7 Qe5 5. g4 Qb8 6. Bg7#
66018	415	40.89	9897	21	1	Mate in 1	https://lichess.org/analysis/5r2/p4ppk/1p6/2p1Q3/2P2nq1/P2r4/1P3BPP/4RRK1_w_-_-	Mate in 1	8	25. Re4 Qxg2#
32042	1980	44.72	31839	169	4	Fork / Double Attack,Hanging Piece,Simplification	https://lichess.org/analysis/r4r1k/1b4p1/1p3q1p/1Npp1p1P/8/BB2R3/P2Q1PP1/6K1_b_-_-	Simplification	4	26. ... d4 27. Re6 Qg5 28. Qxg5 hxg5 29. Rxb6 Rfc8 30. Rxb7
30552	1537	44.9	56100	52	3	Back Rank,Desperado,Endgame Tactics,Hanging Piece,Queen Sacrifice,Simplification,Vulnerable King,Zwischenzug	https://lichess.org/analysis/5k2/pp2r1p1/3qPn1p/2pP1Q2/P1P5/2P3R1/6PP/6K1_b_-_-	Desperado	5	35. ... Ke8 36. Qxf6 Qxg3 37. Qxe7+ Kxe7 38. hxg3
59928	581	40.6	26285	19	1	Mate in 1	https://lichess.org/analysis/r1bqk1nr/pppn1pbp/6p1/3Qp3/2B1PB2/2N2N2/PPP2PPP/R3K2R_b_KQkq_-	Mate in 1	8	8. ... Nb6 9. Qxf7#
34415	1650	45.0	47865	65	3	Attacking Castled King,Decoy / Deflection,Interference,Mate in 3+,Remove the Defender,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/r1b2rk1/5p1p/pn1p1Pp1/2pPq3/1p2P3/3B4/PP1QN1PP/R4R1K_b_-_-	Interference	5	20. ... Nd7 21. Rf5 gxf5 22. Qg5+ Kh8 23. Qg7#
116257	443	40.62	21272	37	2	Mate in 2	https://lichess.org/analysis/2kr1r2/1p1q4/p1p3p1/1nP4p/P1Q5/4p1P1/4N2P/R2BK2R_w_KQ_-	Mate in 2	17	29. Nf4 Qd2+ 30. Kf1 Qf2#
88583	438	41.36	18650	43	1	Mate in 1	https://lichess.org/analysis/r1b2k1r/ppq2ppp/4p3/1N2n1Q1/1PP5/8/P4PPP/2R1KB1R_b_K_-	Mate in 1	9	18. ... Qb8 19. Qd8#
90278	400	42.11	14259	33	2	Mate in 2	https://lichess.org/analysis/rn1qkbnr/ppp3pp/5p2/4p3/2B1P3/1Q6/PPP2PPP/RNB1K2R_b_KQkq_-	Mate in 2	20	7. ... Ne7 8. Bf7+ Kd7 9. Qe6#
28955	2463	43.44	10670	106	3	Pin,Remove the Defender,Clearance Sacrifice	https://lichess.org/analysis/r3k1r1/1pp2ppp/pb1p1qn1/4p2b/2B1P3/N2P1NPP/PPP1QPK1/R4R2_w_q_-	Clearance Sacrifice	4	15. c3 Nh4+ 16. gxh4 g5 17. hxg5 Rxg5+
71655	2158	45.01	23151	33	3	Back Rank,Decoy / Deflection,Discovered Attack,Mate in 3+,Mating Net,Double Check	https://lichess.org/analysis/r3r3/ppp2kpp/8/1Nb5/2P5/3b4/PPQ1BnPP/R1B3K1_w_-_-	Double Check	4	15. Bxd3 Re1+ 16. Bf1 Nh3+ 17. Kh1 Rxf1#
36950	2204	44.85	28322	58	2	Mate in 2,Mating Net,Pin,Vulnerable King	https://lichess.org/analysis/2r4r/1p2n1p1/2kbRpBn/3p2pP/p2P2P1/Q4P2/1PP5/6K1_b_-_-	Vulnerable King	4	30. ... Rcd8 31. Qc5+ Kd7 32. Rxd6#
28201	1292	45.38	63147	143	3	Fork / Double Attack,Mating Net	https://lichess.org/analysis/r7/p4pk1/2pQr1pp/8/5P2/2P3Pb/PPN2K1P/8_w_-_-	Mating Net	1	31. Qc7 Rae8 32. g4 Re2+ 33. Kg3 Rxc2
60755	679	42.36	42075	45	3	Back Rank,Mate in 3+,Queen Sacrifice	https://lichess.org/analysis/2k1rb1r/ppp3pp/3n2q1/8/2N5/BP6/P1PQ2PP/3R1R1K_b_-_-	Queen Sacrifice	16	21. ... Nxc4 22. Qd7+ Kb8 23. Qd8+ Rxd8 24. Rxd8#
44212	668	42.32	49013	39	2	Hanging Piece,Remove the Defender	https://lichess.org/analysis/r1b1k1nr/ppp2ppp/4n3/2b1P3/3Np3/2P1B3/PP3PPP/RN2KB1R_b_KQkq_-	Remove the Defender	15	8. ... Ne7 9. Nxe6 Bxe6 10. Bxc5
35823	1486	45.13	61690	43	2	Fork / Double Attack,Pin	https://lichess.org/analysis/8/8/2kn2Rp/8/2b5/P7/r1P3PP/4R1K1_b_-_-	Pin	5	32. ... h5 33. Rd1 Bd5 34. c4
68132	400	40.0	3951	15	1	Mate in 1	https://lichess.org/analysis/rn1q2rk/pp3pBp/2p1b3/4p3/4P3/2NP2Q1/PP2NP1P/R3K1R1_b_Q_-	Mate in 1	9	15. ... Rxg7 16. Qxg7#
120270	1099	44.41	61390	34	2	Mate in 2	https://lichess.org/analysis/4r1k1/1pp3pp/p1pb4/8/6n1/5P2/PPPP2P1/RNB2K2_w_-_-	Mate in 2	14	18. fxg4 Bg3 19. Nc3 Re1#
72938	618	41.11	35127	23	2	Fork / Double Attack	https://lichess.org/analysis/rnb1kb1r/ppp1pppp/5n2/3q4/8/1P6/P1PP1PPP/RNBQKBNR_w_KQkq_-	Fork / Double Attack	17	4. c4 Qe5+ 5. Be2 Qxa1
35682	1791	44.86	39623	101	5	Decoy / Deflection,Fork / Double Attack,Queen Sacrifice,Sacrifice,Simplification,Trapped Piece	https://lichess.org/analysis/2kr1b1r/ppp3pp/6b1/5pN1/1P3qP1/P2P1N1P/4QP2/R3R1K1_b_-_-	Queen Sacrifice	5	20. ... Re8 21. Qxe8+ Bxe8 22. Rxe8+ Kd7 23. Rd8+ Kxd8 24. Ne6+ Kd7 25. Nxf4
150034	420	40.0	3689	23	1	Mate in 1	https://lichess.org/analysis/r1bk1bnr/ppq2p1p/4p1p1/1BpPN1Q1/4PB2/P7/1P3PPP/R3K2R_b_KQ_-	Mate in 1	9	15. ... Be7 16. Nxf7#
171778	430	76.62	27039	34	1	Mate in 1	https://lichess.org/analysis/r4rk1/5p1p/p5pB/1p1p4/6P1/6q1/PP1Q1bP1/2RR3K_w_-_-	Mate in 1	17	24. Bxf8 Qh4#
47707	864	43.33	59902	28	2	Mate in 2	https://lichess.org/analysis/4k2r/Q1p1bppp/1pp5/3rP2P/5P2/2P1q2P/PP2N3/R3K2R_w_KQk_-	Mate in 2	14	19. Qxc7 Bh4+ 20. Kf1 Qf2#
39311	2173	44.49	18049	67	1	Fork / Double Attack,Hanging Piece	https://lichess.org/analysis/2k3r1/pp3p2/4pnpQ/P1q1N3/Rn6/6NP/1P2RPPK/2r5_b_-_-	Hanging Piece	4	29. ... Nbd5 30. Nd3
85917	1404	45.35	60782	29	1	Back Rank,Mate in 3+	https://lichess.org/analysis/r1k5/pbp2p2/1p1qPQ1p/1B6/5P2/2P2P2/2K4P/6R1_b_-_-	Back Rank	5	28. ... Bd5 29. Ba6+
164553	734	42.23	44102	20	1	Mate in 1	https://lichess.org/analysis/2bqkb1r/r1p3p1/p2p3p/1p1QNp2/4n3/1BP5/PP3PPP/RNB1R1K1_b_k_-	Mate in 1	16	12. ... dxe5 13. Qf7#
131178	419	41.22	16602	57	2	Skewer	https://lichess.org/analysis/r2qk2r/pp3pQp/2pbp1p1/4n3/2BPb3/8/PP3PPP/R1B1K2R_b_KQkq_-	Skewer	20	13. ... Ke7 14. Bg5+ Kd7 15. Bxd8
64789	1201	45.72	64568	27	2	Endgame Tactics,Pawn Promotion,Pin,Simplification	https://lichess.org/analysis/8/8/8/P6p/1K5P/5rPk/2R5/8_b_-_-	Simplification	2	59. ... Rxg3 60. Rc3 Kxh4 61. Rxg3
37868	1082	44.61	62773	50	3	Decoy / Deflection,Fork / Double Attack	https://lichess.org/analysis/8/3k1p2/2n1pP2/8/1p1p2N1/1P1N4/r7/2R3K1_b_-_-	Decoy / Deflection	14	50. ... Kd6 51. Rxc6+ Kxc6 52. Nxb4+ Kd6 53. Nxa2
27552	1150	45.64	63342	33	1	Fork / Double Attack	https://lichess.org/analysis/r1bqk1nr/pp2bppp/3p4/2p1p2Q/3nP2N/N2P4/PPP2PPP/R1B1KB1R_w_KQkq_-	Fork / Double Attack	5	7. Nf5 g6
126479	400	40.0	4423	19	1	Mate in 1	https://lichess.org/analysis/6k1/6b1/7p/1p4p1/3P2N1/pP6/4RPPP/2r3K1_w_-_-	Mate in 1	9	36. Re1 Rxe1#
43723	402	40.0	4507	14	1	Mate in 1	https://lichess.org/analysis/8/p7/4p3/3p1k1p/Q4P2/4n1Pq/P6P/5RK1_w_-_-	Mate in 1	9	32. Re1 Qg2#
82575	402	40.0	4146	17	1	Mate in 1	https://lichess.org/analysis/r2q1rk1/3bbppp/p2p4/1ppPp1NQ/3n4/1P1P4/PBPN1PPP/R4RK1_b_-_-	Mate in 1	9	13. ... g6 14. Qxh7#
473315	3321	40.0	2009	27	5	Endgame Tactics,Skewer	https://lichess.org/analysis/R7/6k1/P7/8/5K2/8/8/r7_b_-_-	Skewer	4	1. ... Rb1 2. Ra7+ Kf6 3. Ke4 Rb6 4. Rh7 Rxa6 5. Rh6+ Ke7 6. Rxa6
56869	1441	45.19	59194	72	3	Overloading,Pin,Simplification	https://lichess.org/analysis/5rk1/1pb5/4b3/pP1p4/P2Bn2P/1N6/4B1P1/R5K1_w_-_-	Overloading	5	32. Bc5 Nxc5 33. Nxc5 Bb6 34. Rc1 Rc8
61261	400	40.0	5660	19	1	Mate in 1	https://lichess.org/analysis/4n1k1/1p2B1bp/2b1Q1pN/p1P5/4Pq2/P1N5/1P4PP/6K1_b_-_-	Mate in 1	8	30. ... Kh8 31. Qg8#
81015	2740	42.95	4500	85	5	Mate in 3+,Mating Net	https://lichess.org/analysis/r5k1/1bpp2pp/pq6/np1Pp3/4P3/B1P3P1/PPB1R1PK/RN1QNr2_w_-_-	Mating Net	4	20. Qd2 Qg1+ 21. Kh3 Qh1+ 22. Kg4 g6 23. Qh6 Qxh6 24. Nf3 Qh5#
91722	839	42.84	44094	29	1	Mate in 1	https://lichess.org/analysis/2r2rk1/ppqbppbp/3p2p1/3nn1B1/4P1PP/1N3P2/PPPQ4/2KR1B1R_w_-_-	Mate in 1	14	15. Qxd5 Qxc2#
101117	581	44.84	33966	83	4	Endgame Tactics	https://lichess.org/analysis/8/8/3kp2p/p4P1P/P2PK3/8/8/8_b_-_-	Endgame Tactics	9	46. ... exf5+ 47. Kxf5 Kd5 48. Kg6 Ke6 49. d5+ Kd6 50. Kxh6
165872	617	41.77	39730	23	1	Mate in 1	https://lichess.org/analysis/r2qk3/p2prp1Q/1pn5/8/8/8/PP3PPP/3R1RK1_b_-_-	Mate in 1	17	22. ... f6 23. Qg8#
113812	1351	45.82	60521	56	3	Discovered Attack,Fork / Double Attack,Hanging Piece,Mate in 3+,Mating Net,Pawn Promotion,Zwischenzug	https://lichess.org/analysis/4k1r1/8/4p2Q/4Bq2/1PpP1P2/2P5/1p1KR3/1R6_w_-_-	Zwischenzug	5	51. Qh4 Qd3+ 52. Ke1 Qxb1+ 53. Kf2 Qg1+
64223	400	40.15	4221	10	1	Mate in 1	https://lichess.org/analysis/2k2N2/ppp5/6p1/8/8/8/Pr3PPP/4R1K1_b_-_-	Mate in 1	9	24. ... g5 25. Re8#
68755	400	40.15	5528	9	1	Mate in 1	https://lichess.org/analysis/2k4r/pp2bppp/3p1p2/3N4/4P3/1P3Q2/P4PPP/2r3K1_w_-_-	Mate in 1	9	19. Qd1 Rxd1#
31109	822	44.11	53721	42	2	Fork / Double Attack	https://lichess.org/analysis/r1bq1r2/4b1p1/p1p1k2p/1p1Bp3/3P4/2N2Q2/PPP2PPP/R3R1K1_b_-_-	Fork / Double Attack	14	16. ... cxd5 17. Rxe5+ Kd7 18. Qxd5+
27894	1798	45.04	42407	92	4	Attacking Castled King,Decoy / Deflection,Discovered Attack,Interference,Pin,Remove the Defender,Zwischenzug,Clearance Sacrifice	https://lichess.org/analysis/2k2r2/1pp3p1/1pn4p/3N4/2PPp3/4RrqP/PP1Q2P1/4R1K1_w_-_-	Interference	4	28. Rxe4 Rf2 29. Rg4 Rxg2+ 30. Qxg2 Qxe1+ 31. Kh2 Rf2
29644	1526	45.04	58953	32	3	Endgame Tactics,Fork / Double Attack,Pawn Promotion,Simplification	https://lichess.org/analysis/8/8/1Q6/8/4q3/K1P1k3/8/8_b_-_-	Simplification	5	75. ... Kd2 76. Qd4+ Qxd4 77. cxd4 Kd3 78. d5
40962	1587	45.3	53457	30	1	Attacking Castled King,Back Rank,Decoy / Deflection,Discovered Attack,Fork / Double Attack,Mate in 3+,Sacrifice	https://lichess.org/analysis/1k5r/pprq2p1/P4p2/Q2Bb2p/1P2P3/4B2P/6P1/5RK1_b_-_-	Attacking Castled King	5	27. ... Rhc8 28. Bxa7+
35535	668	41.75	42144	35	2	Zwischenzug	https://lichess.org/analysis/r1b2rk1/ppp1bppp/2N5/3q4/8/8/PPP2PPP/RNBQR1K1_b_-_-	Zwischenzug	12	10. ... Qxd1 11. Nxe7+ Kh8 12. Rxd1
98611	433	41.09	23748	46	2	Mate in 2	https://lichess.org/analysis/2kqr3/pp4pp/8/1Np5/3n4/6Q1/PPP2PPP/3R2K1_w_-_-	Mate in 2	17	24. c3 Ne2+ 25. Kh1 Qxd1#
158071	603	41.78	21837	57	2	Discovered Attack	https://lichess.org/analysis/rnb2rk1/3p1ppp/1b3q2/p1p5/3PP1n1/P1P2BP1/1B2P2P/RN1QK1NR_b_KQ_-	Discovered Attack	20	13. ... Nh6 14. e5 Qg6 15. Bxa8
102971	844	43.17	42015	38	2	Simplification	https://lichess.org/analysis/r3k2r/pppq1ppp/2n1p3/3P2B1/Q2Pn3/2P5/P3PPPP/R3KB1R_b_KQkq_-	Simplification	16	10. ... Nxc3 11. dxc6 Nxa4 12. cxd7+
165313	1373	45.35	60950	76	2	Discovered Attack,Fork / Double Attack,Vulnerable King	https://lichess.org/analysis/2k5/pp5n/8/4N1B1/3K2P1/6r1/PP6/R2b4_b_-_-	Discovered Attack	10	33. ... Bxg4 34. Rc1+ Kb8 35. Bf4
130260	415	110.359	5230	15	1	Mate in 1	https://lichess.org/analysis/1k1r1r2/1R2Rppp/p4n2/8/2Pq4/PP3PK1/3p2PP/8_b_-_-	Mate in 1	9	34. ... Kc8 35. Rec7#
139125	647	87.8	25463	20	1	Mate in 1	https://lichess.org/analysis/1r5r/p6p/1p1R2p1/4pqk1/1Q6/6P1/PP3P1P/R5K1_b_-_-	Mate in 1	17	27. ... Rhf8 28. Qh4#
77639	400	40.19	4801	44	1	Mate in 1	https://lichess.org/analysis/8/3b2p1/3kp3/2pp2P1/5n2/1P2N1Kr/5P2/R7_w_-_-	Mate in 1	8	31. Kxf4 e5#
90146	1437	45.15	57990	23	1	Hanging Piece,En passant	https://lichess.org/analysis/1r1q1rk1/5ppp/p1p2n2/1p1pb3/1n2p1b1/1PN1P1P1/PQPPNP1P/B1R1KB1R_w_K_-	En passant	5	15. f4 exf3
38760	1762	45.1	39067	56	3	Trapped Piece	https://lichess.org/analysis/4rrk1/pp3p2/7p/3R1p2/8/2Q3P1/qP3P1P/3R2K1_b_-_-	Trapped Piece	4	31. ... Re6 32. Ra5 Rc6 33. Rxa2 Rxc3 34. bxc3
93891	1139	45.83	61120	25	2	Mate in 2,Queen Sacrifice,Smothered Mate	https://lichess.org/analysis/r1b2rk1/p4pp1/7p/1NqQb3/8/2N4n/PPP3P1/R1B2RK1_w_-_-	Smothered Mate	2	19. Kh1 Qg1+ 20. Rxg1 Nf2#
121536	400	100.647	4360	16	1	Mate in 1	https://lichess.org/analysis/3r1rk1/ppp3p1/2n3p1/4p3/PP6/2P1pb1P/3B1R2/RN2K1N1_w_-_-	Mate in 1	9	20. Bxe3 Rd1#
156333	574	40.43	26637	57	3	Mate in 3+	https://lichess.org/analysis/r2rk3/p2b1p1p/1pq1p1pB/2n5/8/P1Q3P1/5P1P/2RR2K1_b_-_-	Mate in 3+	9	29. ... Ke7 30. Bg5+ f6 31. Qxf6+ Ke8 32. Qe7#
38525	1776	45.01	45502	84	5	Decoy / Deflection,Fork / Double Attack,Vulnerable King	https://lichess.org/analysis/8/p6k/1p4pP/3q1P2/8/3B4/4Q2K/8_b_-_-	Decoy / Deflection	4	43. ... gxf5 44. Qe7+ Kxh6 45. Qf6+ Kh7 46. Bxf5+ Kg8 47. Be6+ Qxe6 48. Qxe6+
58176	1475	45.29	57878	45	2	Decoy / Deflection,Discovered Attack,Mate in 3+,Sacrifice,Zwischenzug	https://lichess.org/analysis/r4r1k/pp2bpRp/1q1p4/3b4/4PB2/2P2P2/PPQ4P/6RK_b_-_-	Zwischenzug	5	20. ... Bf6 21. Rxh7+ Kxh7 22. exd5+
142107	1564	45.15	50068	48	2	Decoy / Deflection,Defense,Fork / Double Attack,Pin,Remove the Defender	https://lichess.org/analysis/1q4k1/6pp/5p2/1p6/1Qp5/3b1N1P/1P4P1/6K1_w_-_-	Defense	5	32. Nd4 Qb6 33. Qc3 b4
182102	400	40.0	8421	22	1	Mate in 1	https://lichess.org/analysis/1k2r3/pP5p/5p2/3B4/3P2p1/B3p1P1/P1b4P/3RK3_b_-_-	Mate in 1	8	32. ... Bxd1 33. Bd6#
43780	1113	45.38	62230	68	2	Zwischenzug	https://lichess.org/analysis/r3kb1r/pppbq1pp/5n2/1B1pn1N1/8/2N1B3/PPP2PPP/R2QK2R_w_KQkq_-	Zwischenzug	14	11. Nxd5 Nxd5 12. Bxd7+ Qxd7
134434	407	40.66	11090	17	1	Mate in 1	https://lichess.org/analysis/r1b1kb1r/pp4pp/2p2q2/8/B3p1n1/2P5/PP3PPP/RNBQK2R_w_KQkq_-	Mate in 1	8	11. Nd2 Qxf2#
